vid	text	duration_sec	word_count	file_path	source
1GOCWKAvuH8_6-5-rgb_front	A thicker grind is going to let the water sipped in a little bit more and take a longer time to pull the shots.	7.5	24	D:\signbridge_dataset\how2sign\train\1GOCWKAvuH8_6-5-rgb_front.mp4	how2sign
rvj5bMxhGck-00:02:33.159-00:02:38.039	The jury selection process started last week on Wednesday.	4.9	9	D:\signbridge_dataset\openasl\train\rvj5bMxhGck-00.02.33.159-00.02.38.039.mp4	openasl
UrAmx8nDnIM-00:00:21.980-00:00:28.120	"Moviegoers have been showing up in droves for the latest ""Star Wars"" movie."	6.15	13	D:\signbridge_dataset\openasl\train\UrAmx8nDnIM-00.00.21.980-00.00.28.120.mp4	openasl
0xh74_xfC5A_16-5-rgb_front	You can't hand it out to distributors yet.	2.3	8	D:\signbridge_dataset\how2sign\train\0xh74_xfC5A_16-5-rgb_front.mp4	how2sign
I74ifR94oho-00:02:14.766-00:02:22.666	You can watch the games on Fox or Fox Sports or on the Fox Sports app.	7.9	16	D:\signbridge_dataset\openasl\val\I74ifR94oho-00.02.14.766-00.02.22.666.mp4	openasl
1P0oKY4FNyI_4-8-rgb_front	It gets a little more difficult when we want to multiply 11 by 2 digit numbers.	4.65	16	D:\signbridge_dataset\how2sign\train\1P0oKY4FNyI_4-8-rgb_front.mp4	how2sign
fFk8oRYSMq0_30-5-rgb_front	Be prepared to give, and ultimately you'll receive.	2.7	8	D:\signbridge_dataset\how2sign\train\fFk8oRYSMq0_30-5-rgb_front.mp4	how2sign
vloegJYaPe0-00:02:52.104-00:02:59.179	However, the governor's office said they denied the offer for federal assistance, so it is unclear.	7.1	17	D:\signbridge_dataset\openasl\train\vloegJYaPe0-00.02.52.104-00.02.59.179.mp4	openasl
FadLsYNd2tk_0-5-rgb_front	OK, I'm going to give Gary in this segment a lob serve, a series of lob serves.	6.1	17	D:\signbridge_dataset\how2sign\train\FadLsYNd2tk_0-5-rgb_front.mp4	how2sign
oyVP3UIxksQ-00:08:14.720-00:08:17.920	Are you a coffee drinker?	3.2	5	D:\signbridge_dataset\openasl\train\oyVP3UIxksQ-00.08.14.720-00.08.17.920.mp4	openasl
JIZDMqpgg04-00:01:51.099-00:01:56.420	Hundreds of troops are expected to be sent to stop the migrants.	5.321	12	D:\signbridge_dataset\openasl\train\JIZDMqpgg04-00.01.51.099-00.01.56.420.mp4	openasl
9MBFq3hQGB0-00:04:22.040-00:04:28.120	We are almost one week from the election!	6.1	8	D:\signbridge_dataset\openasl\train\9MBFq3hQGB0-00.04.22.040-00.04.28.120.mp4	openasl
mYfTg-wrGyk-00:05:20.839-00:05:22.240	Stay with the light.	1.401	4	D:\signbridge_dataset\openasl\train\mYfTg-wrGyk-00.05.20.839-00.05.22.240.mp4	openasl
OzcNFHWNGvM-00:17:20.708-00:17:27.833	We were curious about how Kotsur developed Tusken Sign Language.	7.15	10	D:\signbridge_dataset\openasl\train\OzcNFHWNGvM-00.17.20.708-00.17.27.833.mp4	openasl
DV9TmqoYQiU_7-8-rgb_front	But most importantly, so that you have water to actually put the fire out once you're done using it.	4.9	19	D:\signbridge_dataset\how2sign\train\DV9TmqoYQiU_7-8-rgb_front.mp4	how2sign
rH_zcaOpZ9w-00:12:19.221-00:12:20.840	I love you two!	1.619	4	D:\signbridge_dataset\openasl\train\rH_zcaOpZ9w-00.12.19.221-00.12.20.840.mp4	openasl
t386fjyHvkE-00:10:22.250-00:10:24.549	We will develop this with you.	2.3	6	D:\signbridge_dataset\openasl\train\t386fjyHvkE-00.10.22.250-00.10.24.549.mp4	openasl
DWkPtTMVx7w_6-8-rgb_front	This is very important, okay.	2.15	5	D:\signbridge_dataset\how2sign\train\DWkPtTMVx7w_6-8-rgb_front.mp4	how2sign
H14IvIvkFGM-00:01:08.239-00:01:14.560	Florida has now surpassed a half-million cases.	6.35	7	D:\signbridge_dataset\openasl\train\H14IvIvkFGM-00.01.08.239-00.01.14.560.mp4	openasl
tE1XHApPXbo-00:01:02.880-00:01:08.969	The blackout could last up to a week in some areas.	6.1	11	D:\signbridge_dataset\openasl\train\tE1XHApPXbo-00.01.02.880-00.01.08.969.mp4	openasl
1_ydoQEkeWA_7-8-rgb_front	But in this case I'm testing myself and if you're testing yourself out of your own concern, a urine test should be just fine.	5.55	24	D:\signbridge_dataset\how2sign\train\1_ydoQEkeWA_7-8-rgb_front.mp4	how2sign
O_xWsa3Yd44-00:08:10.208-00:08:17.083	Over 1,000 people have died from COVID-19.	6.9	7	D:\signbridge_dataset\openasl\train\O_xWsa3Yd44-00.08.10.208-00.08.17.083.mp4	openasl
rSiciLyYOyI-00:09:25.815-00:09:30.403	She was making trips every other day getting her dialysis and all those injections hurt.	4.6	15	D:\signbridge_dataset\openasl\train\rSiciLyYOyI-00.09.25.815-00.09.30.403.mp4	openasl
1Ty3qyrcp-I_15-5-rgb_front	Let's see, I'm just going to crumple up another little piece.	7.9	11	D:\signbridge_dataset\how2sign\train\1Ty3qyrcp-I_15-5-rgb_front.mp4	how2sign
bCEriaJUzm4-00:00:58.024-00:01:04.715	The first U.S. case was a man in Washington state.	6.7	10	D:\signbridge_dataset\openasl\train\bCEriaJUzm4-00.00.58.024-00.01.04.715.mp4	openasl
kdQ2a7hZXlo-00:00:18.160-00:00:21.440	I m going to ask Sarah Gordon to recap.	3.3	9	D:\signbridge_dataset\openasl\train\kdQ2a7hZXlo-00.00.18.160-00.00.21.440.mp4	openasl
6vmtT8VJus8-00:05:02.779-00:05:07.100	When you have fun and enjoy what you do, then it will last through your entire life.	4.321	17	D:\signbridge_dataset\openasl\train\6vmtT8VJus8-00.05.02.779-00.05.07.100.mp4	openasl
FgXEWubM-C4-00:08:52.779-00:08:55.620	Happy Leap Year everyone!	2.85	4	D:\signbridge_dataset\openasl\train\FgXEWubM-C4-00.08.52.779-00.08.55.620.mp4	openasl
HlYvjMBYyag-00:01:33.633-00:01:39.166	I am thrilled to be working on this project because it fits with NAD's goals of advocating for accessibility.	5.55	20	D:\signbridge_dataset\openasl\test\HlYvjMBYyag-00.01.33.633-00.01.39.166.mp4	openasl
1mq3cb7aA-Q_7-3-rgb_front	So I don't worry to much about any of the treatment of the bee sting.	3.15	15	D:\signbridge_dataset\how2sign\train\1mq3cb7aA-Q_7-3-rgb_front.mp4	how2sign
414pAs3SDu0_11_12-5-rgb_front	If you use a courser grain, you can still use it but it looks a little bit coarser. It's up to you.	6.5	22	D:\signbridge_dataset\how2sign\train\414pAs3SDu0_11_12-5-rgb_front.mp4	how2sign
097l3R1JCFQ_13-5-rgb_front	Let's get some nice tortillas, at least get some flour ones.	7.15	11	D:\signbridge_dataset\how2sign\train\097l3R1JCFQ_13-5-rgb_front.mp4	how2sign
lUSQmBDU_sc-00:08:52.419-00:09:00.360	Sesame Street characters were on hand for the happy event.	7.95	10	D:\signbridge_dataset\openasl\train\lUSQmBDU_sc-00.08.52.419-00.09.00.360.mp4	openasl
_Un-CI3aDxQ-00:03:20.400-00:03:22.868	This week, he's at #178.	2.468	6	D:\signbridge_dataset\openasl\train\_Un-CI3aDxQ-00.03.20.400-00.03.22.868.mp4	openasl
Xqv2HZ35iJU-00:06:39.500-00:06:43.879	Unfortunately there doesn't appear to be a reopening agreement in sight.	4.4	12	D:\signbridge_dataset\openasl\train\Xqv2HZ35iJU-00.06.39.500-00.06.43.879.mp4	openasl
YdiMaJrAOzY-00:09:37.625-00:09:39.207	She was 66.	1.6	3	D:\signbridge_dataset\openasl\train\YdiMaJrAOzY-00.09.37.625-00.09.39.207.mp4	openasl
pzJWeaAXFHs-00:04:17.040-00:04:23.879	Beckett should complete treatment in August 2021.	6.85	7	D:\signbridge_dataset\openasl\train\pzJWeaAXFHs-00.04.17.040-00.04.23.879.mp4	openasl
IMd4o6zmSZY-00:07:37.839-00:07:43.019	First, get plenty of sleep.	5.2	5	D:\signbridge_dataset\openasl\train\IMd4o6zmSZY-00.07.37.839-00.07.43.019.mp4	openasl
DopLUa7Gl8s_10-5-rgb_front	Here's what you can do to practice riding the board.	4.4	10	D:\signbridge_dataset\how2sign\train\DopLUa7Gl8s_10-5-rgb_front.mp4	how2sign
darV50MH6vc_24-8-rgb_front	I wouldn't do this with a cat that you don't know well.	2.4	12	D:\signbridge_dataset\how2sign\train\darV50MH6vc_24-8-rgb_front.mp4	how2sign
097l3R1JCFQ_6-5-rgb_front	This is life and food is delicious.	2.8	7	D:\signbridge_dataset\how2sign\train\097l3R1JCFQ_6-5-rgb_front.mp4	how2sign
-CmdMw3PKV8_31-8-rgb_front	So you know, when you go to the stores, don't neglect the shoe section.	3.95	14	D:\signbridge_dataset\how2sign\train\-CmdMw3PKV8_31-8-rgb_front.mp4	how2sign
0EjXICFqrKo_40-8-rgb_front	So keep those hips forward.	1.35	5	D:\signbridge_dataset\how2sign\train\0EjXICFqrKo_40-8-rgb_front.mp4	how2sign
FSTcHQ4yBbw-00:00:58.320-00:01:01.600	Today we have three women and three men competing.	3.3	9	D:\signbridge_dataset\openasl\train\FSTcHQ4yBbw-00.00.58.320-00.01.01.600.mp4	openasl
EdJgTx0iFeE_26-5-rgb_front	Keep it going again.	2.05	4	D:\signbridge_dataset\how2sign\train\EdJgTx0iFeE_26-5-rgb_front.mp4	how2sign
wH3lJm0Typ0-00:08:52.731-00:08:57.769	He was accused of being violent and for sending texts.	5.05	10	D:\signbridge_dataset\openasl\train\wH3lJm0Typ0-00.08.52.731-00.08.57.769.mp4	openasl
G095RWKQ39g_11-1-rgb_front	You want the finder scope and the eyepiece looking at the same object.	3.45	13	D:\signbridge_dataset\how2sign\test\G095RWKQ39g_11-1-rgb_front.mp4	how2sign
W7oCoYTC-Ig-00:08:38.360-00:08:46.279	The idea of recording audio during rides is to provide better security for Uber customers.	7.919	15	D:\signbridge_dataset\openasl\train\W7oCoYTC-Ig-00.08.38.360-00.08.46.279.mp4	openasl
5uyaCVlSQIY-00:01:52.439-00:01:59.040	This video is from Friday's Indigenous People's March in Washington, DC.	6.65	12	D:\signbridge_dataset\openasl\train\5uyaCVlSQIY-00.01.52.439-00.01.59.040.mp4	openasl
1-UWD5mgnAw-00:01:32.858-00:01:39.966	The Senate is the body that approves nominees to the Supreme Court.	7.108	12	D:\signbridge_dataset\openasl\train\1-UWD5mgnAw-00.01.32.858-00.01.39.966.mp4	openasl
1Q9Mo892UTU-00:18:38.714-00:18:40.701	I feel at home here.	2.0	5	D:\signbridge_dataset\openasl\train\1Q9Mo892UTU-00.18.38.714-00.18.40.701.mp4	openasl
BfUPRI3h4vo-00:10:17.115-00:10:21.620	One person reached out to me and I sent my resume and my art portfolio.	4.505	15	D:\signbridge_dataset\openasl\train\BfUPRI3h4vo-00.10.17.115-00.10.21.620.mp4	openasl
x5jSwQrBjMg-00:02:03.319-00:02:07.519	Third and finally, I want to recognize that there are changes happening in America.	4.2	14	D:\signbridge_dataset\openasl\train\x5jSwQrBjMg-00.02.03.319-00.02.07.519.mp4	openasl
nWclT1A62Ok-00:01:46.739-00:01:53.459	After all, this is happening in our region, all the more reason to take advantage of the opportunity.	6.72	18	D:\signbridge_dataset\openasl\train\nWclT1A62Ok-00.01.46.739-00.01.53.459.mp4	openasl
e-QCZVZd3Hg-00:08:02.480-00:08:09.339	Others do it because they had to cancel their actual vacations at the last minute.	6.859	15	D:\signbridge_dataset\openasl\train\e-QCZVZd3Hg-00.08.02.480-00.08.09.339.mp4	openasl
e5HYroYJ9pk_2-8-rgb_front	Well people, places, things, ideas.	3.05	5	D:\signbridge_dataset\how2sign\train\e5HYroYJ9pk_2-8-rgb_front.mp4	how2sign
osHy2dzQmgE-00:03:18.439-00:03:21.639	Your boss is responsible to pay for the interpreters.	3.2	9	D:\signbridge_dataset\openasl\train\osHy2dzQmgE-00.03.18.439-00.03.21.639.mp4	openasl
_ljjwCgFf1Q-00:09:39.139-00:09:44.909	The film is set to be released on August 2021.	5.8	10	D:\signbridge_dataset\openasl\train\_ljjwCgFf1Q-00.09.39.139-00.09.44.909.mp4	openasl
FVGiejB_3NY-00:01:37.260-00:01:43.980	They offered me a full time job - I was able to negotiate a transfer to work for them in Hawaii, and that s where I ve been since 1999!	6.72	30	D:\signbridge_dataset\openasl\train\FVGiejB_3NY-00.01.37.260-00.01.43.980.mp4	openasl
6W1P4Y3rgiA-00:00:27.480-00:00:33.840	Having a one hour break is crucial to avoid video conferencing fatigue.	6.36	12	D:\signbridge_dataset\openasl\train\6W1P4Y3rgiA-00.00.27.480-00.00.33.840.mp4	openasl
DKOzSnHwSFI_2-5-rgb_front	Upper body and abdominal exercises.	4.6	5	D:\signbridge_dataset\how2sign\val\DKOzSnHwSFI_2-5-rgb_front.mp4	how2sign
02LnULLXds4_24-8-rgb_front	Then you've got this on top, and it's going to respond more blue.	4.2	13	D:\signbridge_dataset\how2sign\train\02LnULLXds4_24-8-rgb_front.mp4	how2sign
GHbmDCXymrU-00:12:41.677-00:12:45.264	In the video you will see that they are using flashlights.	3.6	11	D:\signbridge_dataset\openasl\train\GHbmDCXymrU-00.12.41.677-00.12.45.264.mp4	openasl
Fp-uzRiUjYA-00:03:33.139-00:03:34.879	I think I'm able to adapt.	1.75	7	D:\signbridge_dataset\openasl\train\Fp-uzRiUjYA-00.03.33.139-00.03.34.879.mp4	openasl
g5E4Br2Ay7M-00:06:18.279-00:06:23.079	If it is still in your home, it should be thrown away.	4.8	12	D:\signbridge_dataset\openasl\train\g5E4Br2Ay7M-00.06.18.279-00.06.23.079.mp4	openasl
j8ndf-DFeGs-00:01:59.418-00:02:04.558	I will share my story of trauma at the deaf school.	5.15	11	D:\signbridge_dataset\openasl\train\j8ndf-DFeGs-00.01.59.418-00.02.04.558.mp4	openasl
QF3sUzZhQ6w-00:00:23.420-00:00:28.160	Monday is Memorial Day.	4.75	4	D:\signbridge_dataset\openasl\train\QF3sUzZhQ6w-00.00.23.420-00.00.28.160.mp4	openasl
QM1Q1bVJDBY-00:03:43.759-00:03:48.460	But no one came to represent Google.	4.75	7	D:\signbridge_dataset\openasl\train\QM1Q1bVJDBY-00.03.43.759-00.03.48.460.mp4	openasl
ewTRUmG6X3g_13-8-rgb_front	Our palm is facing in and then the palm is facing out, as if your brush your fingertips along the wall.	6.0	21	D:\signbridge_dataset\how2sign\train\ewTRUmG6X3g_13-8-rgb_front.mp4	how2sign
0FXHt0ifSvM-00:05:45.411-00:05:52.384	Tyra said that she is looking forward for DWTS and she has always been a fan since the beginning.	6.973	19	D:\signbridge_dataset\openasl\train\0FXHt0ifSvM-00.05.45.411-00.05.52.384.mp4	openasl
Eh2AVkAQsxI_5-3-rgb_front	And you would paint it on your hair.	1.85	8	D:\signbridge_dataset\how2sign\val\Eh2AVkAQsxI_5-3-rgb_front.mp4	how2sign
qS8xMglFvTU-00:01:22.954-00:01:25.834	However, this does not mean that all 911 centers can support this technology.	2.9	13	D:\signbridge_dataset\openasl\train\qS8xMglFvTU-00.01.22.954-00.01.25.834.mp4	openasl
C8w5YwWTnHs-00:07:58.560-00:08:04.959	From all of us here at Sign1News - Happy Birthday Jethro!	6.4	11	D:\signbridge_dataset\openasl\train\C8w5YwWTnHs-00.07.58.560-00.08.04.959.mp4	openasl
1-iy8qmP4l0_2-5-rgb_front	Pour this into your glass just about half way.	2.35	9	D:\signbridge_dataset\how2sign\train\1-iy8qmP4l0_2-5-rgb_front.mp4	how2sign
nlZiGUd6ViM-00:20:07.788-00:20:10.791	I would recommend it though at your own risk!	3.003	9	D:\signbridge_dataset\openasl\train\nlZiGUd6ViM-00.20.07.788-00.20.10.791.mp4	openasl
LXNi7HTTzWU-00:03:29.240-00:03:32.240	Yes, Canada is the toughest team that we ve faced this week.	3.0	12	D:\signbridge_dataset\openasl\train\LXNi7HTTzWU-00.03.29.240-00.03.32.240.mp4	openasl
ur-HzfnbPSI-00:02:09.562-00:02:11.431	You should use it!	1.869	4	D:\signbridge_dataset\openasl\train\ur-HzfnbPSI-00.02.09.562-00.02.11.431.mp4	openasl
HyGIBdTs9yg-00:24:25.255-00:24:28.633	And make them realize it.	3.4	5	D:\signbridge_dataset\openasl\train\HyGIBdTs9yg-00.24.25.255-00.24.28.633.mp4	openasl
F56XdIDaTVE_19-5-rgb_front	So you're going to fake, and you're going to step with your pass.	3.9	13	D:\signbridge_dataset\how2sign\train\F56XdIDaTVE_19-5-rgb_front.mp4	how2sign
-4Sl9mPOlfA_5-3-rgb_front	And then we'll brush it out a little bit.	2.95	9	D:\signbridge_dataset\how2sign\train\-4Sl9mPOlfA_5-3-rgb_front.mp4	how2sign
G095RWKQ39g_9-1-rgb_front	For me, the red dot finder is typically a little bit easier to use.	3.55	14	D:\signbridge_dataset\how2sign\test\G095RWKQ39g_9-1-rgb_front.mp4	how2sign
DKJtnSrjIro_4-5-rgb_front	So I have to trim this as well.	2.0	8	D:\signbridge_dataset\how2sign\val\DKJtnSrjIro_4-5-rgb_front.mp4	how2sign
Ai6E8ArWukM-00:08:32.159-00:08:39.159	But others have refused to leave.	7.0	6	D:\signbridge_dataset\openasl\train\Ai6E8ArWukM-00.08.32.159-00.08.39.159.mp4	openasl
iveNZzCRtR0-00:02:05.859-00:02:13.210	It scorched more than 153,000 acres, roughly the size of Chicago.	7.351	11	D:\signbridge_dataset\openasl\train\iveNZzCRtR0-00.02.05.859-00.02.13.210.mp4	openasl
-fNgnONv_3I_19-5-rgb_front	The problem is you can hyper extend yourself.	2.2	8	D:\signbridge_dataset\how2sign\train\-fNgnONv_3I_19-5-rgb_front.mp4	how2sign
EqJqWYBEUPQ_3-8-rgb_front	And this is proper etiquette, you're talking about other things.	3.4	10	D:\signbridge_dataset\how2sign\train\EqJqWYBEUPQ_3-8-rgb_front.mp4	how2sign
0GLi2UAP2CY_14-8-rgb_front	Everyone that I've introduced raw foods to, they say the same thing.	4.1	12	D:\signbridge_dataset\how2sign\train\0GLi2UAP2CY_14-8-rgb_front.mp4	how2sign
z4PZ5ShtP9s-00:10:46.879-00:10:53.460	Authorities in Massachusetts are looking for this mystery man.	6.6	9	D:\signbridge_dataset\openasl\train\z4PZ5ShtP9s-00.10.46.879-00.10.53.460.mp4	openasl
-b4_y6LOSx0_8-8-rgb_front	Living on a teachers salary can be challenging.	3.9	8	D:\signbridge_dataset\how2sign\train\-b4_y6LOSx0_8-8-rgb_front.mp4	how2sign
fMri0uE3i-w-00:08:42.159-00:08:48.419	Many states and countries have the same restrictions.	6.26	8	D:\signbridge_dataset\openasl\train\fMri0uE3i-w-00.08.42.159-00.08.48.419.mp4	openasl
CzXICdEaWaY_1-8-rgb_front	Here today I have just a gallon of whole milk and a [SOUNDS LIKE] thing of heavy whipping cream.	7.75	19	D:\signbridge_dataset\how2sign\train\CzXICdEaWaY_1-8-rgb_front.mp4	how2sign
3TEQLFpSk2I-00:04:03.300-00:04:10.379	The storm is expected to make landfall on Puerto Rico Tuesday afternoon.	7.1	12	D:\signbridge_dataset\openasl\train\3TEQLFpSk2I-00.04.03.300-00.04.10.379.mp4	openasl
bZsC1UP5uWw-00:07:12.064-00:07:19.372	In this situation with the mural, it is not a legal issue.	7.308	12	D:\signbridge_dataset\openasl\train\bZsC1UP5uWw-00.07.12.064-00.07.19.372.mp4	openasl
ktR9byDWmoQ-00:05:16.182-00:05:21.254	The charges were from July.	5.072	5	D:\signbridge_dataset\openasl\train\ktR9byDWmoQ-00.05.16.182-00.05.21.254.mp4	openasl
b3oisnNQnFM_16-8-rgb_front	Eventually taht will cause a weakness in the springs and the lock will fail because it is hanging upside down and you don't have gravity in your favor.	6.15	28	D:\signbridge_dataset\how2sign\train\b3oisnNQnFM_16-8-rgb_front.mp4	how2sign
2aQhjfDc_nw-00:05:42.420-00:05:49.120	But staff at the airport figured out his disguise.	6.7	9	D:\signbridge_dataset\openasl\train\2aQhjfDc_nw-00.05.42.420-00.05.49.120.mp4	openasl
5z6E_azb1Dg_18-3-rgb_front	Let's say that you want to unravel a stitch at a time.	2.55	12	D:\signbridge_dataset\how2sign\train\5z6E_azb1Dg_18-3-rgb_front.mp4	how2sign
2qmUi3dQ2Jg-00:04:48.206-00:04:51.209	Support can be done anywhere!	3.003	5	D:\signbridge_dataset\openasl\train\2qmUi3dQ2Jg-00.04.48.206-00.04.51.209.mp4	openasl
ah-PM4tolJ4_4-5-rgb_front	The way we create zebra stripes is.	3.15	7	D:\signbridge_dataset\how2sign\train\ah-PM4tolJ4_4-5-rgb_front.mp4	how2sign
FSTcHQ4yBbw-00:00:34.200-00:00:37.799	The top two advances from each group of races.	3.6	9	D:\signbridge_dataset\openasl\train\FSTcHQ4yBbw-00.00.34.200-00.00.37.799.mp4	openasl
UrAmx8nDnIM-00:01:41.980-00:01:44.858	It was amazing.	2.9	3	D:\signbridge_dataset\openasl\train\UrAmx8nDnIM-00.01.41.980-00.01.44.858.mp4	openasl
BT6nLJAINgo_7-8-rgb_front	Just around three sides is fine.	2.35	6	D:\signbridge_dataset\how2sign\train\BT6nLJAINgo_7-8-rgb_front.mp4	how2sign
bcM7xvycZAs_13-8-rgb_front	It is more about kind of letting them know that you are on their side and you guys are a team and working together to kind of get to a common good.	7.75	32	D:\signbridge_dataset\how2sign\train\bcM7xvycZAs_13-8-rgb_front.mp4	how2sign
ey9K0GWYkSI_14-8-rgb_front	Everyone might have something closer to this at their house.	3.1	10	D:\signbridge_dataset\how2sign\train\ey9K0GWYkSI_14-8-rgb_front.mp4	how2sign
G2kVb4gINSI_7-10-rgb_front	Just enough to build up some chest strength.	2.9	8	D:\signbridge_dataset\how2sign\test\G2kVb4gINSI_7-10-rgb_front.mp4	how2sign
HZ8H8pfNwLA-00:18:20.566-00:18:26.904	But now she said she is getting better with the help of a walker.	6.35	14	D:\signbridge_dataset\openasl\train\HZ8H8pfNwLA-00.18.20.566-00.18.26.904.mp4	openasl
aa3nSACjDQM_6-5-rgb_front	Nurse sharks are generally found at depths shallower than a hundred feet.	4.35	12	D:\signbridge_dataset\how2sign\train\aa3nSACjDQM_6-5-rgb_front.mp4	how2sign
ERpBK4lEjfI_6-8-rgb_front	And I want to add a user so I'm going to add Tim.	4.85	13	D:\signbridge_dataset\how2sign\train\ERpBK4lEjfI_6-8-rgb_front.mp4	how2sign
WyKmcuFe060-00:00:41.029-00:00:42.880	It's a family-owned business.	1.851	6	D:\signbridge_dataset\openasl\train\WyKmcuFe060-00.00.41.029-00.00.42.880.mp4	openasl
LXNi7HTTzWU-00:05:10.399-00:05:14.079	Callie has interviewed with someone who will share more details.	3.7	10	D:\signbridge_dataset\openasl\train\LXNi7HTTzWU-00.05.10.399-00.05.14.079.mp4	openasl
wVf4dXXMOIg-00:03:21.240-00:03:29.120	Other new emojis, include a sloth and a yawning smiley face.	7.9	11	D:\signbridge_dataset\openasl\train\wVf4dXXMOIg-00.03.21.240-00.03.29.120.mp4	openasl
