vid	yid	start	end	text	duration_sec	word_count	split	keypoint_path	n_frames
MJijm9kbdHA-00:12:44.375-00:12:48.582	MJijm9kbdHA	00:12:44.375	00:12:48.582	If we revealed information, they would sue us.	4.206999999999994	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\MJijm9kbdHA-00-12-44.375-00-12-48.582.npz	84
MJijm9kbdHA-00:12:00.582-00:12:08.332	MJijm9kbdHA	00:12:00.582	00:12:08.332	The team won six out of eight challenges to collect crystals.	7.75	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\MJijm9kbdHA-00-12-00.582-00-12-08.332.npz	155
pkV9v250i4w-00:06:44.536-00:06:47.072	pkV9v250i4w	00:06:44.536	00:06:47.072	We are going to work long term.	2.5360000000000014	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-06-44.536-00-06-47.072.npz	51
pkV9v250i4w-00:06:32.591-00:06:36.329	pkV9v250i4w	00:06:32.591	00:06:36.329	We are prepared for a long battle.	3.738	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-06-32.591-00-06-36.329.npz	75
4CZCJPhojUc-00:00:03.419-00:00:06.296	4CZCJPhojUc	00:00:03.419	00:00:06.296	Hello, welcome to the Daily Moth.	2.877	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-00-03.419-00-00-06.296.npz	58
pkV9v250i4w-00:06:11.637-00:06:17.810	pkV9v250i4w	00:06:11.637	00:06:17.810	Vaccines might be available in a year or more.	6.173000000000002	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-06-11.637-00-06-17.810.npz	123
4CZCJPhojUc-00:06:28.178-00:06:34.935	4CZCJPhojUc	00:06:28.178	00:06:34.935	Two protesters were arrested and charged with wearing masks.	6.757000000000005	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-06-28.178-00-06-34.935.npz	135
4CZCJPhojUc-00:05:28.119-00:05:29.870	4CZCJPhojUc	00:05:28.119	00:05:29.870	Kansas Gov.	1.7509999999999764	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-05-28.119-00-05-29.870.npz	35
4CZCJPhojUc-00:05:23.113-00:05:28.119	4CZCJPhojUc	00:05:23.113	00:05:28.119	Authorities did not release their names yet.	5.006000000000029	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-05-23.113-00-05-28.119.npz	100
4CZCJPhojUc-00:05:18.860-00:05:23.113	4CZCJPhojUc	00:05:18.860	00:05:23.113	Another was a father of two children.	4.252999999999986	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-05-18.860-00-05-23.113.npz	85
4CZCJPhojUc-00:02:58.801-00:03:00.854	4CZCJPhojUc	00:02:58.801	00:03:00.854	Former U.N.	2.0530000000000257	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-02-58.801-00-03-00.854.npz	41
4CZCJPhojUc-00:04:49.663-00:04:53.793	4CZCJPhojUc	00:04:49.663	00:04:53.793	The four men who died were all Hispanic.	4.129999999999996	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-04-49.663-00-04-53.793.npz	83
4CZCJPhojUc-00:04:43.365-00:04:49.663	4CZCJPhojUc	00:04:43.365	00:04:49.663	There were about 40 people inside the bar and they rushed out.	6.298000000000002	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-04-43.365-00-04-49.663.npz	126
4CZCJPhojUc-00:03:50.771-00:03:54.567	4CZCJPhojUc	00:03:50.771	00:03:54.567	Police released an image of two suspects.	3.795999999999992	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-03-50.771-00-03-54.567.npz	76
4CZCJPhojUc-00:03:17.405-00:03:22.117	4CZCJPhojUc	00:03:17.405	00:03:22.117	"Leaving them to die is a big mistake."""	4.711999999999989	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\4CZCJPhojUc-00-03-17.405-00-03-22.117.npz	94
pkV9v250i4w-00:06:07.867-00:06:11.637	pkV9v250i4w	00:06:07.867	00:06:11.637	We might be in this for a long time.	3.769999999999982	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-06-07.867-00-06-11.637.npz	75
pkV9v250i4w-00:05:56.889-00:06:01.694	pkV9v250i4w	00:05:56.889	00:06:01.694	This coronavirus is a global virus in which we all must work together to fight it.	4.805000000000007	16	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-05-56.889-00-06-01.694.npz	96
pkV9v250i4w-00:02:13.766-00:02:18.405	pkV9v250i4w	00:02:13.766	00:02:18.405	I am not referring to one single, designated channel, rather, I emphasize all platforms must have this access.	4.63900000000001	18	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-02-13.766-00-02-18.405.npz	93
pkV9v250i4w-00:01:53.313-00:02:00.387	pkV9v250i4w	00:01:53.313	00:02:00.387	It means that deaf associations have to fight for access on televisions.	7.073999999999998	12	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-01-53.313-00-02-00.387.npz	141
pkV9v250i4w-00:02:59.979-00:03:05.752	pkV9v250i4w	00:02:59.979	00:03:05.752	"At WFD, we do not think it is acceptable to provide access only ""if possible""."	5.773000000000025	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-02-59.979-00-03-05.752.npz	115
pkV9v250i4w-00:01:01.228-00:01:04.864	pkV9v250i4w	00:01:01.228	00:01:04.864	She is a model of interpreter accessibility.	3.636000000000003	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-01-01.228-00-01-04.864.npz	73
pkV9v250i4w-00:00:53.786-00:01:01.228	pkV9v250i4w	00:00:53.786	00:01:01.228	I especially have to applaud New Zealand's Prime Minister Jacinda Ardern.	7.442	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-00-53.786-00-01-01.228.npz	149
pkV9v250i4w-00:00:47.046-00:00:53.786	pkV9v250i4w	00:00:47.046	00:00:53.786	Several of them have asked why there is a need for interpreters, but they do later understand.	6.740000000000002	17	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-00-47.046-00-00-53.786.npz	135
pkV9v250i4w-00:00:39.206-00:00:47.046	pkV9v250i4w	00:00:39.206	00:00:47.046	I know that the number of interpreters is growing, and more governments are recognizing the need of bringing in interpreters at their press conferences and announcements.	7.839999999999996	26	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-00-39.206-00-00-47.046.npz	157
pkV9v250i4w-00:00:12.646-00:00:18.251	pkV9v250i4w	00:00:12.646	00:00:18.251	Deaf people have a right to information and that's what we advocate for.	5.605	14	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-00-12.646-00-00-18.251.npz	112
MJijm9kbdHA-00:18:28.134-00:18:31.414	MJijm9kbdHA	00:18:28.134	00:18:31.414	See you tomorrow and stay with the light!	3.2799999999999727	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\MJijm9kbdHA-00-18-28.134-00-18-31.414.npz	66
MJijm9kbdHA-00:18:26.414-00:18:28.134	MJijm9kbdHA	00:18:26.414	00:18:28.134	That is all for today.	1.7200000000000273	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\MJijm9kbdHA-00-18-26.414-00-18-28.134.npz	34
pkV9v250i4w-00:01:06.667-00:01:14.507	pkV9v250i4w	00:01:06.667	00:01:14.507	Interpreters, whether they are deaf or hearing, is a part of their government's response team.	7.840000000000003	16	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-01-06.667-00-01-14.507.npz	157
pkV9v250i4w-00:06:01.694-00:06:07.867	pkV9v250i4w	00:06:01.694	00:06:07.867	We need to work together without oppressing certain groups of people.	6.173000000000002	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-06-01.694-00-06-07.867.npz	123
pkV9v250i4w-00:03:05.752-00:03:07.687	pkV9v250i4w	00:03:05.752	00:03:07.687	We must have sign language interpreters.	1.9350000000000025	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-03-05.752-00-03-07.687.npz	39
pkV9v250i4w-00:03:11.891-00:03:14.294	pkV9v250i4w	00:03:11.891	00:03:14.294	Almost 100 countries have sign language interpreters.	2.40300000000002	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-03-11.891-00-03-14.294.npz	48
pkV9v250i4w-00:05:46.213-00:05:48.714	pkV9v250i4w	00:05:46.213	00:05:48.714	This coronavirus is a global virus.	2.5009999999999764	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-05-46.213-00-05-48.714.npz	50
pkV9v250i4w-00:05:31.932-00:05:35.968	pkV9v250i4w	00:05:31.932	00:05:35.968	There is one thing that I would like to share.	4.036000000000001	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-05-31.932-00-05-35.968.npz	81
pkV9v250i4w-00:05:20.553-00:05:25.425	pkV9v250i4w	00:05:20.553	00:05:25.425	They work as volunteers and take this responsibility on top of their careers.	4.872000000000014	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-05-20.553-00-05-25.425.npz	97
pkV9v250i4w-00:05:05.704-00:05:11.711	pkV9v250i4w	00:05:05.704	00:05:11.711	These deaf associations have to take it upon themselves to distribute this information among our community.	6.007000000000005	16	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-05-05.704-00-05-11.711.npz	120
pkV9v250i4w-00:03:07.687-00:03:11.891	pkV9v250i4w	00:03:07.687	00:03:11.891	"The words ""if possible"" needs to be replaced with terminology that requires interpreters."	4.203999999999979	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-03-07.687-00-03-11.891.npz	84
pkV9v250i4w-00:04:17.156-00:04:22.295	pkV9v250i4w	00:04:17.156	00:04:22.295	They acknowledge they are responsible for providing access and now they are working on it.	5.13900000000001	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-04-17.156-00-04-22.295.npz	103
pkV9v250i4w-00:04:04.578-00:04:06.680	pkV9v250i4w	00:04:04.578	00:04:06.680	When will you do this?	2.102000000000004	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-04-04.578-00-04-06.680.npz	42
pkV9v250i4w-00:03:57.736-00:04:04.578	pkV9v250i4w	00:03:57.736	00:04:04.578	Why don't you at WHO, for your press briefings, provide an International Sign interpreter?	6.842000000000013	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-03-57.736-00-04-04.578.npz	137
pkV9v250i4w-00:03:38.551-00:03:40.387	pkV9v250i4w	00:03:38.551	00:03:40.387	He is tasked with the coronavirus response.	1.8360000000000127	7	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-03-38.551-00-03-40.387.npz	37
pkV9v250i4w-00:03:23.669-00:03:30.009	pkV9v250i4w	00:03:23.669	00:03:30.009	WFD was recently in a webinar with many other organizations.	6.340000000000003	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-03-23.669-00-03-30.009.npz	127
pkV9v250i4w-00:03:14.294-00:03:19.665	pkV9v250i4w	00:03:14.294	00:03:19.665	The WHO can also recommend that each country must provide sign language interpreters.	5.370999999999981	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-03-14.294-00-03-19.665.npz	107
pkV9v250i4w-00:04:38.478-00:04:45.252	pkV9v250i4w	00:04:38.478	00:04:45.252	One thing we have seen is that our deaf associations are front line workers too.	6.774000000000001	15	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\pkV9v250i4w-00-04-38.478-00-04-45.252.npz	135
MJijm9kbdHA-00:04:54.958-00:04:58.708	MJijm9kbdHA	00:04:54.958	00:04:58.708	"He has not earned their trust."""	3.75	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\MJijm9kbdHA-00-04-54.958-00-04-58.708.npz	75
JaJWiCEmDQQ-00:10:01.500-00:10:03.500	JaJWiCEmDQQ	00:10:01.500	00:10:03.500	Here is an Instagram video.	2.0	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\JaJWiCEmDQQ-00-10-01.500-00-10-03.500.npz	40
JaJWiCEmDQQ-00:10:46.000-00:10:48.666	JaJWiCEmDQQ	00:10:46.000	00:10:48.666	(Signs ALEX in BSL).	2.66599999999994	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\JaJWiCEmDQQ-00-10-46.000-00-10-48.666.npz	53
xecv4abyVIM-00:04:46.661-00:04:48.913	xecv4abyVIM	00:04:46.661	00:04:48.913	I will see you next time.	2.252000000000009	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\xecv4abyVIM-00-04-46.661-00-04-48.913.npz	45
xecv4abyVIM-00:04:44.408-00:04:46.661	xecv4abyVIM	00:04:44.408	00:04:46.661	That's all for now.	2.252999999999986	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\xecv4abyVIM-00-04-44.408-00-04-46.661.npz	45
xecv4abyVIM-00:03:11.274-00:03:14.068	xecv4abyVIM	00:03:11.274	00:03:14.068	Both are important.	2.794000000000011	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\xecv4abyVIM-00-03-11.274-00-03-14.068.npz	56
xecv4abyVIM-00:00:12.887-00:00:14.681	xecv4abyVIM	00:00:12.887	00:00:14.681	Now what?	1.7939999999999987	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\xecv4abyVIM-00-00-12.887-00-00-14.681.npz	36
HZ8H8pfNwLA-00:04:38.444-00:04:44.350	HZ8H8pfNwLA	00:04:38.444	00:04:44.350	His grandfather could not believe that Terrell did this.	5.906000000000006	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-04-38.444-00-04-44.350.npz	118
HZ8H8pfNwLA-00:04:22.327-00:04:24.129	HZ8H8pfNwLA	00:04:22.327	00:04:24.129	The concert was cancelled.	1.802000000000021	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-04-22.327-00-04-24.129.npz	36
HZ8H8pfNwLA-00:04:16.422-00:04:22.327	HZ8H8pfNwLA	00:04:16.422	00:04:22.327	Shots were fired at 5:40pm and the campus had a lockdown.	5.904999999999973	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-04-16.422-00-04-22.327.npz	118
HZ8H8pfNwLA-00:04:10.582-00:04:16.422	HZ8H8pfNwLA	00:04:10.582	00:04:16.422	Also, there was a free Waka Flocka concert that was supposed to be happening at 6pm.	5.840000000000032	17	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-04-10.582-00-04-16.422.npz	117
HZ8H8pfNwLA-00:04:06.312-00:04:10.582	HZ8H8pfNwLA	00:04:06.312	00:04:10.582	Yesterday was the last day for classes before final exams.	4.269999999999982	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-04-06.312-00-04-10.582.npz	85
HZ8H8pfNwLA-00:04:04.009-00:04:06.312	HZ8H8pfNwLA	00:04:04.009	00:04:06.312	Two people were killed.	2.3029999999999973	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-04-04.009-00-04-06.312.npz	46
HZ8H8pfNwLA-00:04:00.105-00:04:04.009	HZ8H8pfNwLA	00:04:00.105	00:04:04.009	Three people are severely injured and one person seems to be doing okay.	3.904000000000025	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-04-00.105-00-04-04.009.npz	78
HZ8H8pfNwLA-00:03:55.835-00:04:00.105	HZ8H8pfNwLA	00:03:55.835	00:04:00.105	Terrell shot students with a handgun.	4.269999999999982	6	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-03-55.835-00-04-00.105.npz	85
HZ8H8pfNwLA-00:03:47.926-00:03:55.835	HZ8H8pfNwLA	00:03:47.926	00:03:55.835	Police identified the suspect as Trystan Andrew Terrell, 22 years old.	7.90900000000002	11	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-03-47.926-00-03-55.835.npz	158
HZ8H8pfNwLA-00:01:24.884-00:01:31.224	HZ8H8pfNwLA	00:01:24.884	00:01:31.224	Barr cleared Trump of obstruction.	6.340000000000003	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\HZ8H8pfNwLA-00-01-24.884-00-01-31.224.npz	127
xecv4abyVIM-00:00:10.928-00:00:12.887	xecv4abyVIM	00:00:10.928	00:00:12.887	I'm so excited!	1.959	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\xecv4abyVIM-00-00-10.928-00-00-12.887.npz	39
5eWlGWCPPKE-00:05:39.250-00:05:40.906	5eWlGWCPPKE	00:05:39.250	00:05:40.906	Hawaii Gov.	1.656000000000006	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-05-39.250-00-05-40.906.npz	33
5eWlGWCPPKE-00:05:20.250-00:05:24.415	5eWlGWCPPKE	00:05:20.250	00:05:24.415	It seems like the landlord will recover from her wounds.	4.1650000000000205	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-05-20.250-00-05-24.415.npz	83
5eWlGWCPPKE-00:06:21.375-00:06:24.833	5eWlGWCPPKE	00:06:21.375	00:06:24.833	Three people have died.	3.45799999999997	4	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-06-21.375-00-06-24.833.npz	69
5eWlGWCPPKE-00:03:41.665-00:03:48.207	5eWlGWCPPKE	00:03:41.665	00:03:48.207	One officer arrived and found a woman who was stabbed.	6.542000000000002	10	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-03-41.665-00-03-48.207.npz	131
5eWlGWCPPKE-00:02:41.000-00:02:44.957	5eWlGWCPPKE	00:02:41.000	00:02:44.957	He said there was really no other option.	3.9569999999999936	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-02-41.000-00-02-44.957.npz	79
5eWlGWCPPKE-00:02:01.790-00:02:07.750	5eWlGWCPPKE	00:02:01.790	00:02:07.750	Meghan is in Vancouver Island.	5.959999999999994	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-02-01.790-00-02-07.750.npz	119
5eWlGWCPPKE-00:11:16.832-00:11:18.666	5eWlGWCPPKE	00:11:16.832	00:11:18.666	Captioned by www.aslcaptions.com	1.83400000000006	3	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-11-16.832-00-11-18.666.npz	37
5eWlGWCPPKE-00:11:13.961-00:11:16.831	5eWlGWCPPKE	00:11:13.961	00:11:16.831	See you tomorrow and stay with the light!	2.8700000000000045	8	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-11-13.961-00-11-16.831.npz	57
5eWlGWCPPKE-00:11:12.456-00:11:13.961	5eWlGWCPPKE	00:11:12.456	00:11:13.961	That is all for today.	1.5049999999999957	5	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-11-12.456-00-11-13.961.npz	30
5eWlGWCPPKE-00:11:02.750-00:11:09.791	5eWlGWCPPKE	00:11:02.750	00:11:09.791	The gun control debate is expected to continue over the next few months.	7.041000000000054	13	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-11-02.750-00-11-09.791.npz	141
5eWlGWCPPKE-00:10:39.625-00:10:43.832	5eWlGWCPPKE	00:10:39.625	00:10:43.832	So far, there have been no reports of violence.	4.206999999999994	9	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-10-39.625-00-10-43.832.npz	84
5eWlGWCPPKE-00:10:04.707-00:10:06.207	5eWlGWCPPKE	00:10:04.707	00:10:06.207	Why today?	1.5	2	train	C:\My Projects\sign-language-bridge\data\openasl_keypoints_preprocessed\train\5eWlGWCPPKE-00-10-04.707-00-10-06.207.npz	30
